gfx,cu_num,M,N,K,q_dtype_w,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,64,8192,2048,torch.int8,30,0,7.5798,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,283.32,2369.04,0.0
gfx950,256,64,8192,3584,torch.int8,30,0,11.279,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,333.19,2716.38,0.0
gfx950,256,64,8192,7168,torch.int8,30,0,17.495,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,429.62,3442.56,0.0
gfx950,256,64,8192,8192,torch.float8_e4m3fn,30,0,19.8829,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,432.03,3454.31,0.0
gfx950,256,64,8192,8192,torch.int8,30,0,19.4045,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,442.68,3539.47,0.0
gfx950,256,64,8192,28672,torch.int8,30,0,61.7622,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,486.78,3849.68,0.0
gfx950,256,128,8192,1024,torch.float8_e4m3fn,15,0,8.3628,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,256.79,1269.53,0.0
gfx950,256,128,8192,1024,torch.int8,28,0,7.1186,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,301.67,1491.42,0.0
gfx950,256,128,8192,2048,torch.int8,23,0,10.2945,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,417.21,1858.91,0.0
gfx950,256,128,8192,3584,torch.int8,28,0,13.8708,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,541.87,2300.95,0.0
gfx950,256,128,8192,7168,torch.int8,28,0,24.2653,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,619.5,2544.16,0.0
gfx950,256,128,8192,8192,torch.float8_e4m3fn,23,0,23.2545,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,738.78,3021.12,0.0
gfx950,256,128,8192,8192,torch.int8,28,0,26.3513,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,651.96,2666.08,0.0
gfx950,256,128,8192,28672,torch.int8,28,0,87.5085,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,687.13,2750.0,0.0
gfx950,256,192,8192,1024,torch.float8_e4m3fn,21,0,8.6496,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,372.41,1356.24,0.0
gfx950,256,256,8192,1024,torch.float8_e4m3fn,15,0,9.1986,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,466.92,1396.41,0.0
gfx950,256,256,8192,1024,torch.int8,21,0,8.6043,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,499.17,1492.86,0.0
gfx950,256,256,8192,2048,torch.int8,15,0,10.9387,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,785.28,1965.12,0.0
gfx950,256,256,8192,3584,torch.int8,15,0,16.5846,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,906.41,2078.55,0.0
gfx950,256,256,8192,7168,torch.int8,21,0,29.138,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1031.81,2222.17,0.0
gfx950,256,256,8192,8192,torch.float8_e4m3fn,15,0,31.0706,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1105.86,2362.37,0.0
gfx950,256,256,8192,8192,torch.int8,15,0,31.6256,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1086.45,2320.91,0.0
gfx950,256,256,8192,28672,torch.int8,15,0,102.0397,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1178.55,2414.9,0.0
gfx950,256,320,8192,1024,torch.float8_e4m3fn,62,0,12.0692,a8w8_rowwise_128x32x64x128_32x32_1x1_8x16x1_8x16x1_1x16x1x8_8x8x1_1x1_intrawave_v2,444.83,1156.59,0.0
gfx950,256,512,8192,1024,torch.float8_e4m3fn,13,0,12.6356,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,679.82,1369.27,0.0
gfx950,256,512,8192,1024,torch.int8,13,0,11.7749,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,729.51,1469.35,0.0
gfx950,256,512,8192,2048,torch.int8,41,0,16.8904,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1017.14,1552.03,0.0
gfx950,256,512,8192,3584,torch.int8,41,0,24.9561,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1204.71,1586.14,0.0
gfx950,256,512,8192,7168,torch.int8,41,0,44.168,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1361.38,1602.49,0.0
gfx950,256,512,8192,8192,torch.int8,13,0,51.209,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1341.94,1556.21,0.0
gfx950,256,512,8192,28672,torch.int8,41,0,150.8316,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1594.61,1710.18,0.0
gfx950,256,1024,8192,1024,torch.float8_e4m3fn,13,0,18.4495,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,931.18,1420.87,0.0
gfx950,256,1024,8192,1024,torch.int8,13,0,17.3848,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,988.21,1507.89,0.0
gfx950,256,1024,8192,2048,torch.int8,41,0,27.2285,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1261.9,1309.35,0.0
gfx950,256,1024,8192,3584,torch.int8,13,0,43.9928,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1366.8,1132.17,0.0
gfx950,256,1024,8192,7168,torch.int8,13,0,79.3336,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1515.87,1044.17,0.0
gfx950,256,1024,8192,8192,torch.int8,13,0,88.9386,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1545.32,1037.51,0.0
gfx950,256,1024,8192,28672,torch.int8,41,0,274.6402,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1751.51,1023.22,0.0
gfx950,256,2048,8192,1024,torch.float8_e4m3fn,43,0,31.5009,a8w8_rowwise_256x256x128x64_32x32_4x2_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_interwave_v1,1090.75,1398.06,0.0
gfx950,256,2048,8192,1024,torch.int8,1,0,29.7892,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1153.43,1478.39,0.0
gfx950,256,2048,8192,2048,torch.int8,1,0,42.7444,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1607.68,1275.63,0.0
gfx950,256,2048,8192,3584,torch.int8,1,0,65.1518,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1845.83,1078.32,0.0
gfx950,256,2048,8192,7168,torch.int8,1,0,113.2102,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2124.53,944.74,0.0
gfx950,256,2048,8192,8192,torch.int8,1,0,125.3472,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2192.93,936.92,0.0
gfx950,256,2048,8192,28672,torch.int8,1,0,387.0603,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2485.59,845.23,0.0
gfx950,256,4096,8192,1024,torch.float8_e4m3fn,43,0,59.9656,a8w8_rowwise_256x256x128x64_32x32_4x2_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_interwave_v1,1145.98,1328.96,0.0
gfx950,256,4096,8192,1024,torch.int8,1,0,55.6305,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1235.28,1432.52,0.0
gfx950,256,4096,8192,2048,torch.int8,1,0,83.0059,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1655.77,1111.66,0.0
gfx950,256,4096,8192,3584,torch.int8,1,0,122.3648,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1965.58,908.34,0.0
gfx950,256,4096,8192,7168,torch.int8,1,0,215.6239,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2230.9,719.72,0.0
gfx950,256,4096,8192,8192,torch.int8,1,0,240.0438,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2290.23,698.92,0.0
gfx950,256,4096,8192,28672,torch.int8,1,0,764.1022,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2518.18,548.92,0.0
gfx950,256,8192,8192,1024,torch.float8_e4m3fn,10,0,119.8588,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1146.67,1259.77,0.0
gfx950,256,8192,8192,1024,torch.int8,1,0,105.9654,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1297.02,1424.95,0.0
gfx950,256,8192,8192,2048,torch.int8,1,0,159.9883,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1718.11,1048.65,0.0
gfx950,256,8192,8192,3584,torch.int8,1,0,232.9396,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2065.07,828.27,0.0
gfx950,256,8192,8192,7168,torch.int8,1,0,412.978,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2329.6,609.37,0.0
gfx950,256,8192,8192,8192,torch.int8,1,0,469.2882,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2342.93,572.01,0.0
gfx950,256,8192,8192,28672,torch.int8,1,0,1532.6908,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2510.81,394.06,0.0
gfx950,256,16384,8192,1024,torch.float8_e4m3fn,10,0,221.8588,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1238.98,1323.37,0.0
gfx950,256,16384,8192,1024,torch.int8,10,0,198.2601,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1386.45,1480.89,0.0
gfx950,256,16384,8192,2048,torch.int8,1,0,299.7045,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1834.33,1063.6,0.0
gfx950,256,16384,8192,3584,torch.int8,1,0,463.2471,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2076.8,769.6,0.0
gfx950,256,16384,8192,7168,torch.int8,1,0,819.3844,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2348.28,542.6,0.0
gfx950,256,16384,8192,8192,torch.int8,1,0,933.9446,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2354.55,502.99,0.0
gfx950,256,16384,8192,28672,torch.int8,1,0,3088.0838,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2492.35,315.11,0.0
gfx950,256,32768,8192,1024,torch.int8,10,0,379.9256,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1447.01,1523.49,0.0
gfx950,256,32768,8192,2048,torch.int8,1,0,594.1387,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1850.6,1044.8,0.0
gfx950,256,32768,8192,3584,torch.int8,1,0,899.1908,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2139.86,760.32,0.0
gfx950,256,32768,8192,7168,torch.int8,1,0,1640.4404,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2345.89,506.25,0.0
gfx950,256,32768,8192,8192,torch.int8,1,0,1837.7153,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2393.21,474.73,0.0
gfx950,256,32768,8192,28672,torch.int8,1,0,6209.7387,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2478.87,275.58,0.0
gfx950,256,384,8448,30080,torch.float8_e4m3fn,41,0,147.1478,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1326.29,1849.53,0.0
gfx950,256,1,9216,16384,torch.int8,34,0,34.1179,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,8.85,4426.7,0.0
gfx950,256,16,9216,16384,torch.int8,34,0,33.174,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,145.65,4568.4,0.0
gfx950,256,32,9216,16384,torch.int8,30,0,34.6699,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,278.73,4387.35,0.0
gfx950,256,64,9216,16384,torch.int8,23,0,41.0647,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,470.66,3731.26,0.0
gfx950,256,128,9216,16384,torch.int8,23,0,59.454,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,650.16,2614.65,0.0
gfx950,256,256,9216,16384,torch.int8,23,0,86.8248,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,890.41,1841.73,0.0
gfx950,256,512,9216,16384,torch.int8,23,0,141.9471,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1089.27,1189.32,0.0
gfx950,256,1024,9216,16384,torch.int8,15,0,243.9282,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1267.74,765.17,0.0
gfx950,256,2048,9216,16384,torch.int8,15,0,431.0243,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1434.9,515.74,0.0
gfx950,256,4096,9216,16384,torch.int8,39,0,778.6417,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1588.6,377.07,0.0
gfx950,256,8192,9216,16384,torch.int8,43,0,1557.3892,a8w8_rowwise_256x256x128x64_32x32_4x2_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_interwave_v1,1588.49,280.09,0.0
gfx950,256,16384,9216,16384,torch.int8,1,0,2949.0967,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1677.73,244.62,0.0
gfx950,256,32768,9216,16384,torch.int8,1,0,5884.19,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1681.73,219.55,0.0
gfx950,256,1,10240,8192,torch.int8,34,0,20.5574,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,8.16,4081.97,0.0
gfx950,256,16,10240,8192,torch.float8_e4m3fn,34,0,19.5591,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,137.24,4312.31,0.0
gfx950,256,16,10240,8192,torch.int8,34,0,18.6072,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,144.26,4532.91,0.0
gfx950,256,32,10240,8192,torch.float8_e4m3fn,30,0,21.4049,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,250.82,3961.88,0.0
gfx950,256,32,10240,8192,torch.int8,30,0,20.8953,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,256.93,4058.5,0.0
gfx950,256,64,10240,8192,torch.float8_e4m3fn,23,0,24.8931,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,431.34,3443.57,0.0
gfx950,256,64,10240,8192,torch.int8,28,0,27.6213,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,388.74,3103.44,0.0
gfx950,256,128,10240,8192,torch.float8_e4m3fn,22,0,30.8204,a8w8_rowwise_256x64x96x256_16x16_2x3_16x16x1_16x16x1_1x64x1x4_8x8x1_2x1_intrawave_v3,696.77,2840.85,0.0
gfx950,256,128,10240,8192,torch.int8,15,0,31.2683,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,686.79,2800.16,0.0
gfx950,256,256,10240,8192,torch.float8_e4m3fn,14,0,37.6153,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,1141.81,2425.24,0.0
gfx950,256,256,10240,8192,torch.int8,41,0,42.9954,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,998.94,2121.76,0.0
gfx950,256,512,10240,8192,torch.int8,11,0,61.9597,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,1386.37,1590.81,0.0
gfx950,256,1024,10240,8192,torch.int8,4,0,89.391,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1921.88,1266.86,0.0
gfx950,256,2048,10240,8192,torch.int8,4,0,170.1034,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,2019.93,838.35,0.0
gfx950,256,4096,10240,8192,torch.int8,1,0,318.603,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2156.9,631.9,0.0
gfx950,256,8192,10240,8192,torch.int8,1,0,575.9516,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2386.29,553.46,0.0
gfx950,256,16384,10240,8192,torch.int8,1,0,1149.3883,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2391.51,481.69,0.0
gfx950,256,32768,10240,8192,torch.int8,1,0,2299.333,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2390.94,445.09,0.0
gfx950,256,1,12800,5120,torch.int8,34,0,14.7015,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,8.92,4459.87,0.0
gfx950,256,16,12800,5120,torch.int8,34,0,14.2563,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,147.1,4631.46,0.0
gfx950,256,32,12800,5120,torch.int8,30,0,14.9578,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,280.41,4447.11,0.0
gfx950,256,64,12800,5120,torch.int8,23,0,18.5404,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,452.45,3640.81,0.0
gfx950,256,128,12800,5120,torch.int8,23,0,25.5896,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,655.63,2714.7,0.0
gfx950,256,256,12800,5120,torch.int8,15,0,42.5463,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,788.66,1725.19,0.0
gfx950,256,512,12800,5120,torch.int8,23,0,74.3061,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,903.14,1093.65,0.0
gfx950,256,1024,12800,5120,torch.int8,40,0,104.2861,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1287.01,930.07,0.0
gfx950,256,2048,12800,5120,torch.int8,39,0,188.6903,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1422.62,680.75,0.0
gfx950,256,4096,12800,5120,torch.int8,39,0,356.6531,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1505.3,536.56,0.0
gfx950,256,8192,12800,5120,torch.int8,39,0,683.3672,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1571.25,464.16,0.0
gfx950,256,16384,12800,5120,torch.int8,39,0,1303.8826,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1646.99,436.28,0.0
gfx950,256,32768,12800,5120,torch.int8,39,0,2481.3683,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1730.89,432.09,0.0
gfx950,256,1,13312,16384,torch.int8,34,0,43.9839,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,9.92,4959.7,0.0
gfx950,256,16,13312,16384,torch.int8,30,0,45.4589,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,153.53,4812.96,0.0
gfx950,256,32,13312,16384,torch.int8,30,0,46.5921,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,299.59,4710.67,0.0
gfx950,256,64,13312,16384,torch.int8,23,0,50.0251,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,558.07,4414.91,0.0
gfx950,256,128,13312,16384,torch.int8,23,0,65.9651,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,846.43,3389.81,0.0
gfx950,256,256,13312,16384,torch.int8,23,0,113.4219,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,984.55,2020.01,0.0
gfx950,256,512,13312,16384,torch.int8,23,0,199.0315,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1122.13,1206.46,0.0
gfx950,256,1024,13312,16384,torch.int8,40,0,306.5211,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1457.25,855.22,0.0
gfx950,256,2048,13312,16384,torch.int8,40,0,609.7983,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1465.0,502.11,0.0
gfx950,256,4096,13312,16384,torch.int8,10,0,1114.1158,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1603.7,353.88,0.0
gfx950,256,8192,13312,16384,torch.int8,40,0,2189.1084,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1632.36,260.57,0.0
